Date,Mkt-RF,SMB,HML,RMW,CMA,RF
2011-04-08 00:00:00+00:00,-0.47,-0.53,-0.28,0.07,-0.22,0.0
2011-04-11 00:00:00+00:00,-0.39,-0.62,-0.05,0.41,-0.23,0.0
2011-04-12 00:00:00+00:00,-0.84,-0.67,0.08,0.49,-0.19,0.0
2011-04-13 00:00:00+00:00,0.11,0.09,-0.71,-0.07,-0.14,0.0
2011-04-14 00:00:00+00:00,0.0,0.35,-0.35,-0.06,-0.2,0.0
2011-04-15 00:00:00+00:00,0.44,0.53,-0.09,-0.02,0.28,0.0
2011-04-18 00:00:00+00:00,-1.15,-0.4,-0.33,0.27,-0.26,0.0
2011-04-19 00:00:00+00:00,0.5,-0.35,-0.18,0.02,0.24,0.0
2011-04-20 00:00:00+00:00,1.45,0.51,-0.57,-0.36,0.09,0.0
2011-04-21 00:00:00+00:00,0.56,0.33,-0.07,-0.03,0.04,0.0
2011-04-25 00:00:00+00:00,-0.16,-0.05,-0.04,0.05,-0.27,0.0
2011-04-26 00:00:00+00:00,0.89,0.08,-0.01,-0.2,0.41,0.0
2011-04-27 00:00:00+00:00,0.66,-0.08,-0.23,0.21,-0.33,0.0
2011-04-28 00:00:00+00:00,0.32,-0.09,0.17,-0.01,-0.23,0.0
2011-04-29 00:00:00+00:00,0.29,0.2,-0.08,-0.23,-0.17,0.0
2011-05-02 00:00:00+00:00,-0.28,-0.89,-0.2,0.47,-0.32,0.0
2011-05-03 00:00:00+00:00,-0.5,-0.94,0.42,0.54,-0.05,0.0
2011-05-04 00:00:00+00:00,-0.74,-0.56,-0.1,0.52,-0.31,0.0
2011-05-05 00:00:00+00:00,-0.82,0.46,-0.32,0.27,0.22,0.0
2011-05-06 00:00:00+00:00,0.46,0.08,-0.16,-0.26,-0.11,0.0
2011-05-09 00:00:00+00:00,0.55,0.66,-0.49,-0.01,-0.06,0.0
2011-05-10 00:00:00+00:00,0.86,0.67,0.26,0.0,-0.08,0.0
2011-05-11 00:00:00+00:00,-1.09,-0.64,-0.42,0.68,-0.43,0.0
2011-05-12 00:00:00+00:00,0.52,0.3,-0.42,0.07,-0.09,0.0
2011-05-13 00:00:00+00:00,-0.88,-0.47,-0.33,0.25,-0.21,0.0
2011-05-16 00:00:00+00:00,-0.76,-0.97,0.43,0.17,0.06,0.0
2011-05-17 00:00:00+00:00,-0.11,-0.41,0.16,0.04,-0.28,0.0
2011-05-18 00:00:00+00:00,1.02,0.64,-0.29,-0.33,0.23,0.0
2011-05-19 00:00:00+00:00,0.22,0.0,-0.12,0.17,-0.06,0.0
2011-05-20 00:00:00+00:00,-0.73,0.04,-0.19,-0.24,0.0,0.0
2011-05-23 00:00:00+00:00,-1.29,-0.52,0.03,0.31,-0.31,0.0
2011-05-24 00:00:00+00:00,-0.14,-0.27,-0.05,0.1,0.02,0.0
2011-05-25 00:00:00+00:00,0.45,0.99,-0.35,-0.44,0.16,0.0
2011-05-26 00:00:00+00:00,0.52,0.68,-0.12,-0.08,0.02,0.0
2011-05-27 00:00:00+00:00,0.49,0.21,0.23,-0.14,0.11,0.0
2011-05-31 00:00:00+00:00,1.04,0.38,-0.04,-0.19,-0.01,0.0
2011-06-01 00:00:00+00:00,-2.33,-0.73,-0.29,0.61,-0.68,0.0
2011-06-02 00:00:00+00:00,-0.1,-0.02,0.1,-0.43,-0.07,0.0
2011-06-03 00:00:00+00:00,-1.1,-0.5,0.16,0.19,-0.05,0.0
2011-06-06 00:00:00+00:00,-1.18,-0.35,-0.32,0.55,-0.23,0.0
2011-06-07 00:00:00+00:00,-0.04,0.32,-0.1,-0.11,-0.05,0.0
2011-06-08 00:00:00+00:00,-0.54,-0.66,0.05,0.53,-0.37,0.0
2011-06-09 00:00:00+00:00,0.75,0.0,0.01,0.07,0.12,0.0
2011-06-10 00:00:00+00:00,-1.37,-0.19,0.43,-0.07,-0.1,0.0
2011-06-13 00:00:00+00:00,0.01,-0.44,0.4,0.35,-0.46,0.0
2011-06-14 00:00:00+00:00,1.36,0.99,-0.4,0.15,0.31,0.0
2011-06-15 00:00:00+00:00,-1.72,-0.04,-0.15,0.33,-0.28,0.0
2011-06-16 00:00:00+00:00,0.12,0.01,0.47,0.36,-0.14,0.0
2011-06-17 00:00:00+00:00,0.25,-0.37,0.68,0.02,0.17,0.0
2011-06-20 00:00:00+00:00,0.58,0.37,-0.1,0.17,-0.04,0.0
2011-06-21 00:00:00+00:00,1.52,0.95,-0.4,-0.27,0.15,0.0
2011-06-22 00:00:00+00:00,-0.62,-0.11,0.02,-0.07,0.13,0.0
2011-06-23 00:00:00+00:00,-0.14,0.59,-0.82,0.23,-0.07,0.0
2011-06-24 00:00:00+00:00,-1.1,0.49,0.08,0.12,-0.27,0.0
2011-06-27 00:00:00+00:00,0.89,0.09,-0.03,0.2,-0.31,0.0
2011-06-28 00:00:00+00:00,1.36,0.41,-0.53,-0.14,-0.03,0.0
2011-06-29 00:00:00+00:00,0.77,-0.63,0.66,-0.37,0.41,0.0
2011-06-30 00:00:00+00:00,0.99,0.1,-0.24,0.02,0.29,0.0
2011-07-01 00:00:00+00:00,1.45,0.0,0.16,0.03,0.15,0.0
2011-07-05 00:00:00+00:00,-0.08,0.19,-0.85,0.42,-0.53,0.0
2011-07-06 00:00:00+00:00,0.18,0.36,-0.59,0.29,0.0,0.0
2011-07-07 00:00:00+00:00,1.1,0.48,0.16,-0.17,-0.3,0.0
2011-07-08 00:00:00+00:00,-0.67,-0.01,-0.41,0.33,-0.14,0.0
2011-07-11 00:00:00+00:00,-1.91,-0.14,-0.35,0.79,0.01,0.0
2011-07-12 00:00:00+00:00,-0.45,0.05,0.44,0.1,0.22,0.0
2011-07-13 00:00:00+00:00,0.45,0.55,-0.13,-0.19,-0.14,0.0
2011-07-14 00:00:00+00:00,-0.82,-0.79,0.14,0.26,0.16,0.0
2011-07-15 00:00:00+00:00,0.58,0.06,-0.51,0.13,-0.65,0.0
2011-07-18 00:00:00+00:00,-0.94,-0.57,-0.43,0.64,-0.38,0.0
2011-07-19 00:00:00+00:00,1.72,0.55,-0.65,0.14,-0.33,0.0
2011-07-20 00:00:00+00:00,-0.1,-0.22,0.78,-0.06,0.45,0.0
2011-07-21 00:00:00+00:00,1.29,-0.3,1.1,-0.49,0.3,0.0
2011-07-22 00:00:00+00:00,0.1,-0.14,-0.69,-0.1,-0.59,0.0
2011-07-25 00:00:00+00:00,-0.68,-0.55,0.14,0.26,-0.16,0.0
2011-07-26 00:00:00+00:00,-0.47,-0.33,0.3,0.07,-0.17,0.0
2011-07-27 00:00:00+00:00,-2.16,-0.71,0.38,0.6,0.35,0.0
2011-07-28 00:00:00+00:00,-0.31,0.11,-0.02,-0.13,-0.37,0.0
2011-07-29 00:00:00+00:00,-0.56,0.23,0.1,-0.24,0.25,0.0
2011-08-01 00:00:00+00:00,-0.4,-0.12,0.15,0.01,-0.07,0.0
2011-08-02 00:00:00+00:00,-2.68,-0.47,0.15,0.21,-0.19,0.0
2011-08-03 00:00:00+00:00,0.58,0.22,-0.39,0.15,-0.27,0.0
2011-08-04 00:00:00+00:00,-5.04,-0.76,0.37,0.95,0.02,0.0
2011-08-05 00:00:00+00:00,-0.36,-1.17,-0.59,1.19,0.11,0.0
2011-08-08 00:00:00+00:00,-6.97,-1.52,-1.63,1.78,-0.41,0.0
2011-08-09 00:00:00+00:00,4.97,0.91,0.71,-1.83,-0.06,0.0
2011-08-10 00:00:00+00:00,-4.3,-0.58,-1.6,1.47,-0.43,0.0
2011-08-11 00:00:00+00:00,4.72,0.31,0.8,-0.86,-0.09,0.0
2011-08-12 00:00:00+00:00,0.54,-0.34,-1.5,0.56,-0.32,0.0
2011-08-15 00:00:00+00:00,2.25,0.46,1.01,-1.14,0.34,0.0
2011-08-16 00:00:00+00:00,-1.07,-0.8,-0.15,0.65,0.35,0.0
2011-08-17 00:00:00+00:00,-0.01,-0.26,0.64,-0.02,0.44,0.0
2011-08-18 00:00:00+00:00,-4.65,-0.95,0.52,0.9,0.45,0.0
2011-08-19 00:00:00+00:00,-1.55,0.09,-0.36,0.23,0.06,0.0
2011-08-22 00:00:00+00:00,-0.03,0.04,-0.91,0.6,-0.03,0.0
2011-08-23 00:00:00+00:00,3.6,1.16,-0.77,-0.22,-0.6,0.0
2011-08-24 00:00:00+00:00,1.35,-0.07,1.01,-0.48,0.51,0.0
2011-08-25 00:00:00+00:00,-1.67,-0.92,0.52,-0.07,0.03,0.0
2011-08-26 00:00:00+00:00,1.74,0.81,-1.0,0.08,-0.56,0.0
2011-08-29 00:00:00+00:00,3.11,1.52,0.92,-1.25,0.36,0.0
2011-08-30 00:00:00+00:00,0.32,0.25,-0.76,0.26,-0.09,0.0
2011-08-31 00:00:00+00:00,0.42,-0.75,0.49,-0.16,-0.09,0.0
2011-09-01 00:00:00+00:00,-1.33,-1.09,-0.79,0.61,-0.17,0.0
2011-09-02 00:00:00+00:00,-2.64,-0.83,-0.75,0.61,-0.06,0.0
2011-09-06 00:00:00+00:00,-0.72,0.39,-0.65,0.22,-0.14,0.0
2011-09-07 00:00:00+00:00,3.06,0.9,1.03,-1.27,0.11,0.0
2011-09-08 00:00:00+00:00,-1.18,-0.81,-0.61,0.41,-0.19,0.0
2011-09-09 00:00:00+00:00,-2.65,-0.2,-0.04,0.27,-0.01,0.0
2011-09-12 00:00:00+00:00,0.68,-0.02,0.36,-0.46,-0.18,0.0
2011-09-13 00:00:00+00:00,1.12,0.74,-0.4,-0.16,-0.08,0.0
2011-09-14 00:00:00+00:00,1.45,0.38,-0.38,-0.06,-0.2,0.0
2011-09-15 00:00:00+00:00,1.64,-0.52,0.58,-0.33,0.06,0.0
2011-09-16 00:00:00+00:00,0.47,-0.39,-0.36,0.24,-0.15,0.0
2011-09-19 00:00:00+00:00,-0.99,-0.55,-1.29,1.15,-0.29,0.0
2011-09-20 00:00:00+00:00,-0.45,-1.44,0.23,0.19,0.22,0.0
2011-09-21 00:00:00+00:00,-2.92,-0.48,-1.28,0.51,-0.35,0.0
2011-09-22 00:00:00+00:00,-3.29,0.16,0.45,0.55,0.5,0.0
2011-09-23 00:00:00+00:00,0.74,0.7,-0.03,-0.22,0.16,0.0
2011-09-26 00:00:00+00:00,2.28,-0.54,1.28,-0.59,0.04,0.0
2011-09-27 00:00:00+00:00,1.22,1.02,-0.59,-0.07,-0.2,0.0
2011-09-28 00:00:00+00:00,-2.29,-1.69,-0.25,0.74,-0.01,0.0
2011-09-29 00:00:00+00:00,0.77,0.67,2.12,-0.87,0.76,0.0
2011-09-30 00:00:00+00:00,-2.5,-0.17,-0.21,0.44,0.16,0.0
2011-10-03 00:00:00+00:00,-3.18,-1.98,-0.62,1.16,0.02,0.0
2011-10-04 00:00:00+00:00,2.68,3.63,0.45,-0.9,-0.18,0.0
2011-10-05 00:00:00+00:00,1.92,-0.28,-0.44,-0.65,-0.36,0.0
2011-10-06 00:00:00+00:00,1.94,0.25,0.58,-0.41,0.15,0.0
2011-10-07 00:00:00+00:00,-0.98,-1.33,-1.47,1.41,-0.03,0.0
2011-10-10 00:00:00+00:00,3.44,0.54,0.64,-0.55,-0.19,0.0
2011-10-11 00:00:00+00:00,0.15,0.65,-0.11,0.0,-0.23,0.0
2011-10-12 00:00:00+00:00,1.07,0.53,0.94,-0.68,0.24,0.0
2011-10-13 00:00:00+00:00,-0.21,0.17,-1.27,0.38,-0.33,0.0
2011-10-14 00:00:00+00:00,1.72,0.15,-0.32,-0.03,-0.6,0.0
2011-10-17 00:00:00+00:00,-2.06,-1.3,-0.52,0.67,-0.06,0.0
2011-10-18 00:00:00+00:00,2.11,0.73,1.65,-1.46,0.38,0.0
2011-10-19 00:00:00+00:00,-1.38,-0.72,0.32,0.33,0.52,0.0
2011-10-20 00:00:00+00:00,0.43,-0.23,0.74,-0.23,0.22,0.0
2011-10-21 00:00:00+00:00,1.92,0.16,0.09,-0.26,-0.01,0.0
2011-10-24 00:00:00+00:00,1.59,1.74,-0.36,-0.44,-0.49,0.0
2011-10-25 00:00:00+00:00,-2.13,-0.86,-0.33,0.76,0.01,0.0
2011-10-26 00:00:00+00:00,1.12,0.71,0.8,-0.68,0.35,0.0
2011-10-27 00:00:00+00:00,3.54,1.44,0.92,-1.61,-0.09,0.0
2011-10-28 00:00:00+00:00,-0.01,-0.55,-0.57,-0.15,-0.23,0.0
2011-10-31 00:00:00+00:00,-2.5,0.04,-0.87,1.07,0.13,0.0
2011-11-01 00:00:00+00:00,-2.86,-0.59,-1.2,1.01,0.0,0.0
2011-11-02 00:00:00+00:00,1.72,0.81,0.96,-0.62,-0.08,0.0
2011-11-03 00:00:00+00:00,1.97,0.63,-0.14,-0.05,-0.07,0.0
2011-11-04 00:00:00+00:00,-0.53,-0.03,-0.65,0.12,-0.02,0.0
2011-11-07 00:00:00+00:00,0.48,-0.67,0.4,0.23,0.36,0.0
2011-11-08 00:00:00+00:00,1.21,0.03,0.55,-0.2,-0.07,0.0
2011-11-09 00:00:00+00:00,-3.78,-0.82,-0.69,1.03,0.27,0.0
2011-11-10 00:00:00+00:00,0.83,0.09,0.55,0.11,0.49,0.0
2011-11-11 00:00:00+00:00,1.98,0.51,-0.17,-0.07,-0.17,0.0
2011-11-14 00:00:00+00:00,-0.92,-0.49,-0.86,0.44,-0.26,0.0
2011-11-15 00:00:00+00:00,0.56,0.85,-0.26,0.13,-0.19,0.0
2011-11-16 00:00:00+00:00,-1.64,-0.17,-0.17,0.11,0.06,0.0
2011-11-17 00:00:00+00:00,-1.65,0.2,0.14,0.27,0.41,0.0
2011-11-18 00:00:00+00:00,-0.07,0.1,0.91,0.01,0.59,0.0
2011-11-21 00:00:00+00:00,-1.87,-0.53,-0.05,0.1,-0.02,0.0
2011-11-22 00:00:00+00:00,-0.44,-0.34,-0.53,0.13,-0.25,0.0
2011-11-23 00:00:00+00:00,-2.29,-0.71,-0.28,0.67,0.17,0.0
2011-11-25 00:00:00+00:00,-0.34,-1.0,0.48,-0.23,0.38,0.0
2011-11-28 00:00:00+00:00,3.1,1.54,-0.63,-0.61,-0.55,0.0
2011-11-29 00:00:00+00:00,0.18,-0.53,0.11,0.34,0.34,0.0
2011-11-30 00:00:00+00:00,4.44,1.11,1.17,-1.2,0.0,0.0
2011-12-01 00:00:00+00:00,-0.22,-0.54,-0.67,0.35,-0.19,0.0
2011-12-02 00:00:00+00:00,0.05,0.54,0.62,-0.39,0.3,0.0
2011-12-05 00:00:00+00:00,1.09,0.3,0.29,-0.69,-0.39,0.0
2011-12-06 00:00:00+00:00,0.04,-0.08,0.04,0.07,0.19,0.0
2011-12-07 00:00:00+00:00,0.16,-0.22,0.74,0.01,0.41,0.0
2011-12-08 00:00:00+00:00,-2.23,-0.78,-1.03,0.98,-0.03,0.0
2011-12-09 00:00:00+00:00,1.83,1.31,0.13,-0.33,-0.21,0.0
2011-12-12 00:00:00+00:00,-1.48,0.05,-0.49,0.67,0.28,0.0
2011-12-13 00:00:00+00:00,-1.05,-1.0,0.08,0.25,0.11,0.0
2011-12-14 00:00:00+00:00,-1.21,-0.28,0.91,-0.1,0.74,0.0
2011-12-15 00:00:00+00:00,0.4,0.67,0.16,0.28,0.54,0.0
2011-12-16 00:00:00+00:00,0.45,0.27,-0.06,0.11,-0.11,0.0
2011-12-19 00:00:00+00:00,-1.31,-0.47,-0.72,0.76,-0.11,0.0
2011-12-20 00:00:00+00:00,3.1,0.8,0.35,-0.75,-0.17,0.0
2011-12-21 00:00:00+00:00,0.2,0.05,1.29,-0.2,0.95,0.0
2011-12-22 00:00:00+00:00,0.83,-0.17,0.66,-0.82,0.0,0.0
2011-12-23 00:00:00+00:00,0.84,-0.57,-0.12,0.3,-0.02,0.0
2011-12-27 00:00:00+00:00,0.04,0.47,-0.55,0.41,-0.24,0.0
2011-12-28 00:00:00+00:00,-1.34,-0.7,-0.08,0.24,0.25,0.0
2011-12-29 00:00:00+00:00,1.1,0.24,0.29,-0.2,0.09,0.0
2011-12-30 00:00:00+00:00,-0.4,-0.08,-0.19,-0.04,0.06,0.0
2012-01-03 00:00:00+00:00,1.5,-0.11,0.93,-0.73,-0.18,0.0
2012-01-04 00:00:00+00:00,0.0,-0.61,0.04,0.31,-0.06,0.0
2012-01-05 00:00:00+00:00,0.39,0.19,0.19,-0.4,0.08,0.0
2012-01-06 00:00:00+00:00,-0.19,-0.04,-0.27,-0.03,-0.03,0.0
2012-01-09 00:00:00+00:00,0.28,0.26,-0.05,-0.22,0.24,0.0
2012-01-10 00:00:00+00:00,0.97,0.38,0.38,-0.8,-0.01,0.0
2012-01-11 00:00:00+00:00,0.13,0.16,0.32,-0.82,0.25,0.0
2012-01-12 00:00:00+00:00,0.31,0.28,0.0,-0.21,0.06,0.0
2012-01-13 00:00:00+00:00,-0.52,-0.23,-0.44,0.65,0.09,0.0
2012-01-17 00:00:00+00:00,0.36,-0.12,-0.75,0.63,-0.33,0.0
2012-01-18 00:00:00+00:00,1.22,0.58,0.2,-0.66,-0.13,0.0
2012-01-19 00:00:00+00:00,0.51,-0.15,-0.21,-0.18,-0.21,0.0
2012-01-20 00:00:00+00:00,0.03,0.28,0.65,0.0,0.1,0.0
2012-01-23 00:00:00+00:00,0.02,-0.23,0.16,0.28,-0.4,0.0
2012-01-24 00:00:00+00:00,0.0,0.74,-0.32,-0.39,-0.22,0.0
2012-01-25 00:00:00+00:00,0.91,0.06,-0.79,0.32,-0.18,0.0
2012-01-26 00:00:00+00:00,-0.59,0.21,-0.45,0.25,-0.05,0.0
2012-01-27 00:00:00+00:00,0.01,0.82,-0.13,-0.33,-0.15,0.0
2012-01-30 00:00:00+00:00,-0.31,-0.46,-0.3,0.46,0.03,0.0
2012-01-31 00:00:00+00:00,-0.05,-0.04,0.0,-0.06,-0.14,0.0
2012-02-01 00:00:00+00:00,1.1,1.09,0.39,-0.53,0.28,0.0
2012-02-02 00:00:00+00:00,0.17,0.37,0.01,-0.45,0.01,0.0
2012-02-03 00:00:00+00:00,1.58,0.63,0.4,-0.7,-0.21,0.0
2012-02-06 00:00:00+00:00,-0.05,-0.28,-0.21,-0.03,-0.21,0.0
2012-02-07 00:00:00+00:00,0.16,-0.28,-0.09,0.16,0.0,0.0
2012-02-08 00:00:00+00:00,0.25,-0.1,0.46,-0.19,0.01,0.0
2012-02-09 00:00:00+00:00,0.15,-0.38,-0.32,0.24,0.03,0.0
2012-02-10 00:00:00+00:00,-0.75,-0.59,-0.06,0.3,0.14,0.0
2012-02-13 00:00:00+00:00,0.75,0.58,-0.07,-0.21,0.02,0.0
2012-02-14 00:00:00+00:00,-0.09,-0.4,-0.36,0.55,-0.21,0.0
2012-02-15 00:00:00+00:00,-0.5,-0.27,0.09,-0.15,0.07,0.0
2012-02-16 00:00:00+00:00,1.27,0.69,0.33,-0.29,-0.16,0.0
2012-02-17 00:00:00+00:00,0.16,-0.24,0.5,0.09,0.28,0.0
2012-02-21 00:00:00+00:00,-0.05,-0.61,0.26,0.17,-0.33,0.0
2012-02-22 00:00:00+00:00,-0.39,-0.39,-0.66,0.46,-0.16,0.0
2012-02-23 00:00:00+00:00,0.56,0.9,-0.04,-0.44,0.23,0.0
2012-02-24 00:00:00+00:00,0.15,-0.48,-0.64,0.18,-0.21,0.0
2012-02-27 00:00:00+00:00,0.14,-0.13,0.38,0.03,0.12,0.0
2012-02-28 00:00:00+00:00,0.28,-0.61,-0.11,0.16,-0.03,0.0
2012-02-29 00:00:00+00:00,-0.55,-1.05,0.16,0.18,0.3,0.0
2012-03-01 00:00:00+00:00,0.64,-0.16,0.06,-0.04,-0.06,0.0
2012-03-02 00:00:00+00:00,-0.46,-1.25,-0.06,0.15,0.35,0.0
2012-03-05 00:00:00+00:00,-0.4,0.47,0.28,0.18,0.36,0.0
2012-03-06 00:00:00+00:00,-1.62,-0.33,-0.36,0.55,-0.21,0.0
2012-03-07 00:00:00+00:00,0.8,0.3,0.28,-0.37,0.05,0.0
2012-03-08 00:00:00+00:00,1.07,0.37,-0.24,-0.17,0.07,0.0
2012-03-09 00:00:00+00:00,0.49,0.9,0.16,-0.23,0.0,0.0
2012-03-12 00:00:00+00:00,-0.07,-0.21,-0.07,0.29,0.06,0.0
2012-03-13 00:00:00+00:00,1.86,0.16,0.97,-0.74,-0.04,0.0
2012-03-14 00:00:00+00:00,-0.23,-0.62,-0.2,0.42,0.15,0.0
2012-03-15 00:00:00+00:00,0.67,0.29,0.52,-0.56,0.17,0.0
2012-03-16 00:00:00+00:00,0.06,-0.29,0.37,-0.44,-0.18,0.0
2012-03-19 00:00:00+00:00,0.41,0.5,-0.04,-0.13,-0.34,0.0
2012-03-20 00:00:00+00:00,-0.39,-0.62,0.29,0.06,0.13,0.0
2012-03-21 00:00:00+00:00,-0.1,0.28,-0.41,0.13,0.08,0.0
2012-03-22 00:00:00+00:00,-0.74,-0.13,-0.45,0.59,-0.03,0.0
2012-03-23 00:00:00+00:00,0.39,0.59,0.36,-0.35,-0.21,0.0
2012-03-26 00:00:00+00:00,1.45,0.48,-0.21,0.11,-0.17,0.0
2012-03-27 00:00:00+00:00,-0.3,-0.38,-0.34,0.06,-0.11,0.0
2012-03-28 00:00:00+00:00,-0.52,0.0,0.5,-0.23,0.37,0.0
2012-03-29 00:00:00+00:00,-0.16,-0.05,-0.26,0.18,0.11,0.0
2012-03-30 00:00:00+00:00,0.28,-0.7,-0.04,-0.01,0.17,0.0
2012-04-02 00:00:00+00:00,0.77,0.36,0.06,0.15,-0.33,0.0
2012-04-03 00:00:00+00:00,-0.34,-0.32,-0.28,0.17,0.19,0.0
2012-04-04 00:00:00+00:00,-1.11,-0.6,-0.04,0.31,0.34,0.0
2012-04-05 00:00:00+00:00,-0.03,-0.12,-0.42,0.22,-0.17,0.0
2012-04-09 00:00:00+00:00,-1.21,-0.44,-0.08,0.53,0.16,0.0
2012-04-10 00:00:00+00:00,-1.85,-0.44,0.08,0.23,0.07,0.0
2012-04-11 00:00:00+00:00,0.85,0.79,0.27,-0.31,0.15,0.0
2012-04-12 00:00:00+00:00,1.44,0.08,0.3,-0.51,-0.2,0.0
2012-04-13 00:00:00+00:00,-1.25,-0.2,-0.76,0.73,0.1,0.0
2012-04-16 00:00:00+00:00,-0.09,0.2,0.82,-0.19,0.43,0.0
2012-04-17 00:00:00+00:00,1.55,0.04,-0.21,-0.12,-0.35,0.0
2012-04-18 00:00:00+00:00,-0.43,-0.47,-0.44,0.38,-0.1,0.0
2012-04-19 00:00:00+00:00,-0.57,-0.05,0.25,-0.26,0.31,0.0
2012-04-20 00:00:00+00:00,0.11,0.52,-0.1,0.38,0.61,0.0
2012-04-23 00:00:00+00:00,-0.95,-0.51,0.15,0.07,0.0,0.0
2012-04-24 00:00:00+00:00,0.29,0.29,0.9,-0.59,0.69,0.0
2012-04-25 00:00:00+00:00,1.44,0.36,-0.98,0.27,-0.73,0.0
2012-04-26 00:00:00+00:00,0.75,-0.03,-0.06,-0.24,-0.23,0.0
2012-04-27 00:00:00+00:00,0.35,0.69,-0.24,0.1,-0.16,0.0
2012-04-30 00:00:00+00:00,-0.49,-0.6,0.0,-0.03,-0.13,0.0
2012-05-01 00:00:00+00:00,0.48,-0.77,0.43,-0.08,0.03,0.0
2012-05-02 00:00:00+00:00,-0.15,0.66,-0.67,0.45,0.25,0.0
2012-05-03 00:00:00+00:00,-0.92,-0.64,0.01,0.41,0.3,0.0
2012-05-04 00:00:00+00:00,-1.62,-0.24,0.18,0.15,0.15,0.0
2012-05-07 00:00:00+00:00,0.04,0.14,0.47,-0.38,0.28,0.0
2012-05-08 00:00:00+00:00,-0.41,0.34,0.32,0.12,0.23,0.0
2012-05-09 00:00:00+00:00,-0.62,0.14,-0.25,0.01,-0.09,0.0
2012-05-10 00:00:00+00:00,0.29,0.08,0.56,-0.13,0.5,0.0
2012-05-11 00:00:00+00:00,-0.29,0.12,-1.07,0.0,-0.06,0.0
2012-05-14 00:00:00+00:00,-1.14,-0.14,-0.16,0.11,0.05,0.0
2012-05-15 00:00:00+00:00,-0.52,0.51,-0.21,0.37,0.01,0.0
2012-05-16 00:00:00+00:00,-0.44,-0.18,-0.45,0.66,0.25,0.0
2012-05-17 00:00:00+00:00,-1.64,-0.5,0.38,0.1,-0.02,0.0
2012-05-18 00:00:00+00:00,-0.8,-0.16,0.06,0.17,0.37,0.0
2012-05-21 00:00:00+00:00,1.69,0.56,-1.09,-0.29,-0.63,0.0
2012-05-22 00:00:00+00:00,0.0,-0.84,0.36,-0.11,-0.01,0.0
2012-05-23 00:00:00+00:00,0.26,0.5,-0.23,-0.03,-0.07,0.0
2012-05-24 00:00:00+00:00,0.16,0.02,0.17,0.36,0.56,0.0
2012-05-25 00:00:00+00:00,-0.16,0.25,-0.14,0.18,0.13,0.0
2012-05-29 00:00:00+00:00,1.14,0.17,-0.01,-0.37,-0.06,0.0
2012-05-30 00:00:00+00:00,-1.47,-0.3,-0.33,0.62,-0.05,0.0
2012-05-31 00:00:00+00:00,-0.23,0.2,0.52,-0.15,0.25,0.0
2012-06-01 00:00:00+00:00,-2.6,-0.57,0.05,0.2,0.05,0.0
2012-06-04 00:00:00+00:00,-0.05,0.11,-0.59,0.33,-0.41,0.0
2012-06-05 00:00:00+00:00,0.68,0.26,0.17,-0.62,-0.04,0.0
2012-06-06 00:00:00+00:00,2.32,0.1,0.28,-0.46,-0.11,0.0
2012-06-07 00:00:00+00:00,-0.1,-0.46,0.21,0.06,0.25,0.0
2012-06-08 00:00:00+00:00,0.85,0.22,0.05,-0.09,0.11,0.0
2012-06-11 00:00:00+00:00,-1.41,-0.83,-0.1,0.49,0.31,0.0
2012-06-12 00:00:00+00:00,1.16,0.14,0.11,-0.3,-0.01,0.0
2012-06-13 00:00:00+00:00,-0.77,-0.45,0.26,0.19,0.12,0.0
2012-06-14 00:00:00+00:00,1.04,0.21,0.32,-0.08,0.37,0.0
2012-06-15 00:00:00+00:00,1.07,0.1,-0.03,-0.24,-0.42,0.0
2012-06-18 00:00:00+00:00,0.21,0.09,-0.87,0.2,-0.15,0.0
2012-06-19 00:00:00+00:00,1.09,0.7,0.28,-0.42,-0.32,0.0
2012-06-20 00:00:00+00:00,-0.14,-0.09,0.16,0.03,-0.01,0.0
2012-06-21 00:00:00+00:00,-2.26,-0.2,0.17,0.2,0.65,0.0
2012-06-22 00:00:00+00:00,0.79,0.63,0.18,-0.27,-0.06,0.0
2012-06-25 00:00:00+00:00,-1.63,0.08,-0.29,0.5,0.2,0.0
2012-06-26 00:00:00+00:00,0.52,-0.1,0.03,-0.21,0.03,0.0
2012-06-27 00:00:00+00:00,0.92,0.41,0.47,-0.53,0.0,0.0
2012-06-28 00:00:00+00:00,-0.24,0.22,0.32,0.21,0.48,0.0
2012-06-29 00:00:00+00:00,2.55,0.3,-0.61,-0.29,-0.59,0.0
2012-07-02 00:00:00+00:00,0.33,0.71,-0.07,-0.24,0.22,0.0
2012-07-03 00:00:00+00:00,0.76,0.67,0.06,0.12,-0.61,0.0
2012-07-05 00:00:00+00:00,-0.36,0.44,-0.83,0.59,-0.26,0.0
2012-07-06 00:00:00+00:00,-0.99,-0.34,0.39,0.15,0.65,0.0
2012-07-09 00:00:00+00:00,-0.23,-0.21,-0.23,0.25,0.02,0.0
2012-07-10 00:00:00+00:00,-0.84,-0.37,0.34,0.02,0.25,0.0
2012-07-11 00:00:00+00:00,-0.09,-0.26,0.74,-0.15,0.03,0.0
2012-07-12 00:00:00+00:00,-0.5,0.16,-0.72,-0.15,0.06,0.0
2012-07-13 00:00:00+00:00,1.62,-0.29,0.56,-0.17,0.02,0.0
2012-07-16 00:00:00+00:00,-0.31,-0.4,-0.21,-0.02,0.03,0.0
2012-07-17 00:00:00+00:00,0.67,-0.53,0.29,-0.12,0.19,0.0
